model_id,algorithm_id,mean_test_accuracy,mean_test_precision_micro,mean_test_precision_macro,mean_test_precision_weighted,mean_test_recall_micro,mean_test_recall_macro,mean_test_recall_weighted,mean_test_roc_auc_ovo_weighted,geometric_mean_score_micro,geometric_mean_score_macro,geometric_mean_score_weighted,matthews_corrcoef,f5_micro,f5_macro,f5_weighted,f1_micro,f1_macro,f1_weighted,f2_micro,f2_macro,f2_weighted,log_loss
1367,5,0.9145584726,0.9145584726,0.7987737275,0.9035363226,0.9145584726,0.6814484848,0.9145584726,0.8975151515,0.9556085919,0.8287575758,0.8189920263,0.7442279754,0.9556085919,0.8975793163,0.9527801733,0.9556085919,0.8676177722,0.9528781976,0.9556085919,0.8428887372,0.95418295,0.8646779919
1368,5,0.9145584726,0.9145584726,0.7987737275,0.9035363226,0.9145584726,0.6814484848,0.9145584726,0.8984969697,0.9551312649,0.8244787879,0.8140609326,0.7406537434,0.9551312649,0.8971964712,0.9521558221,0.9551312649,0.8652552439,0.9521896769,0.9551312649,0.8392167085,0.9535833419,0.9025596424
1369,5,0.8658711217,0.8658711217,0.666410177,0.8824339392,0.8658711217,0.7064060606,0.8658711217,0.723430303,0.9809069212,0.9331636364,0.9319414955,0.8958454967,0.9809069212,0.9567519709,0.9805389772,0.9809069212,0.9475195142,0.9805872333,0.9809069212,0.9387580006,0.9807445563,0.0161062403
1370,5,0.8582338902,0.8582338902,0.6548267819,0.8787924487,0.8582338902,0.6981272727,0.8582338902,0.7185878788,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,0.0
1371,5,0.9088305489,0.9088305489,0.7622921274,0.9022857911,0.9088305489,0.7163636364,0.9088305489,0.8675393939,0.9637231504,0.8653878788,0.8597827372,0.7954317632,0.9637231504,0.9168891633,0.9620635709,0.9637231504,0.8954409578,0.9621905317,0.9637231504,0.8766452834,0.9629306802,0.4763263114
1372,5,0.9121718377,0.9121718377,0.7772094983,0.9041493558,0.9121718377,0.7102060606,0.9121718377,0.8804121212,0.9599045346,0.8512181818,0.8442509519,0.7723211085,0.9599045346,0.906833661,0.9578337166,0.9599045346,0.8833964124,0.9580109924,0.9599045346,0.8631779533,0.9589325245,0.6484703211
1373,5,0.9150357995,0.9150357995,0.8005897055,0.9039441628,0.9150357995,0.6817151515,0.9150357995,0.8974181818,0.9570405728,0.8315636364,0.8220423467,0.752642448,0.9570405728,0.9025995808,0.9543394692,0.9570405728,0.8715900361,0.9543405558,0.9570405728,0.8460924729,0.9556112045,0.8598117716
1374,5,0.9150357995,0.9150357995,0.8005897055,0.9039441628,0.9150357995,0.6817151515,0.9150357995,0.8973939394,0.9570405728,0.8315636364,0.8220423467,0.752642448,0.9570405728,0.9025995808,0.9543394692,0.9570405728,0.8715900361,0.9543405558,0.9570405728,0.8460924729,0.9556112045,0.8598129418
1375,5,0.9145584726,0.9145584726,0.7987737275,0.9035363226,0.9145584726,0.6814484848,0.9145584726,0.8973818182,0.9560859189,0.8290242424,0.8192292261,0.7468780774,0.9560859189,0.8995108654,0.9532789333,0.9560859189,0.8687364814,0.9533259015,0.9560859189,0.8434372761,0.9546346421,0.8625301977
1376,5,0.9145584726,0.9145584726,0.7987737275,0.9035363226,0.9145584726,0.6814484848,0.9145584726,0.8979151515,0.9551312649,0.8264848485,0.8164112348,0.7411137069,0.9551312649,0.8964221501,0.9522183974,0.9551312649,0.8658829266,0.9523112472,0.9551312649,0.8407820793,0.9536580797,0.8748492207
1377,5,0.8668257757,0.8668257757,0.6673798993,0.882299538,0.8668257757,0.7049333333,0.8668257757,0.7113757576,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,0.00380415
1378,5,0.8582338902,0.8582338902,0.6548267819,0.8787924487,0.8582338902,0.6981272727,0.8582338902,0.7185878788,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,0.0
1379,5,0.9064439141,0.9064439141,0.754772989,0.9013220845,0.9064439141,0.7190424242,0.9064439141,0.8589333333,0.9680190931,0.881830303,0.8776082132,0.821111956,0.9680190931,0.9276369435,0.9667705994,0.9680190931,0.9088350119,0.9668620583,0.9680190931,0.8920417687,0.9674179058,0.3923651363
1380,5,0.9107398568,0.9107398568,0.7684194811,0.9029413993,0.9107398568,0.7134181818,0.9107398568,0.8733939394,0.9613365155,0.856030303,0.8495283876,0.7809166241,0.9613365155,0.9108415587,0.9594113329,0.9613365155,0.8878130436,0.9595591203,0.9613365155,0.8678668519,0.9604193787,0.5448479477
1381,5,0.9150357995,0.9150357995,0.8005897055,0.9039441628,0.9150357995,0.6817151515,0.9150357995,0.8974181818,0.9570405728,0.8315636364,0.8220423467,0.752642448,0.9570405728,0.9025995808,0.9543394692,0.9570405728,0.8715900361,0.9543405558,0.9570405728,0.8460924729,0.9556112045,0.8598117716
1382,5,0.9150357995,0.9150357995,0.8005897055,0.9039441628,0.9150357995,0.6817151515,0.9150357995,0.8973939394,0.9570405728,0.8315636364,0.8220423467,0.752642448,0.9570405728,0.9025995808,0.9543394692,0.9570405728,0.8715900361,0.9543405558,0.9570405728,0.8460924729,0.9556112045,0.8598129418
1383,5,0.9145584726,0.9145584726,0.7987737275,0.9035363226,0.9145584726,0.6814484848,0.9145584726,0.8973818182,0.9560859189,0.8290242424,0.8192292261,0.7468780774,0.9560859189,0.8995108654,0.9532789333,0.9560859189,0.8687364814,0.9533259015,0.9560859189,0.8434372761,0.9546346421,0.8625301977
1384,5,0.9145584726,0.9145584726,0.7987737275,0.9035363226,0.9145584726,0.6814484848,0.9145584726,0.8975515152,0.9556085919,0.8287575758,0.8189920263,0.7442279754,0.9556085919,0.8975793163,0.9527801733,0.9556085919,0.8676177722,0.9528781976,0.9556085919,0.8428887372,0.95418295,0.8654594454
1385,5,0.8668257757,0.8668257757,0.6673798993,0.882299538,0.8668257757,0.7049333333,0.8668257757,0.7113757576,0.9804295943,0.9369090909,0.9358977564,0.8939002653,0.9804295943,0.9529632842,0.9801405789,0.9804295943,0.9467637742,0.9802073109,0.9804295943,0.9407814268,0.9803244647,0.0010716966
1386,5,0.8582338902,0.8582338902,0.6548267819,0.8787924487,0.8582338902,0.6981272727,0.8582338902,0.7185878788,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,0.0
1387,5,0.9026252983,0.9026252983,0.7434609705,0.8991118633,0.9026252983,0.7189151515,0.9026252983,0.8525333333,0.969928401,0.8889151515,0.8852157929,0.8323471269,0.969928401,0.9323972735,0.9688363301,0.969928401,0.9146517558,0.9689120451,0.969928401,0.8986832341,0.96939857,0.339181072
1388,5,0.9093078759,0.9093078759,0.7636938558,0.9029718296,0.9093078759,0.7186363636,0.9093078759,0.8676484848,0.9637231504,0.8653878788,0.8597827372,0.7954317632,0.9637231504,0.9168891633,0.9620635709,0.9637231504,0.8954409578,0.9621905317,0.9637231504,0.8766452834,0.9629306802,0.4780390792
1389,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.8958666667,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8189295026
1390,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.8958424242,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8189946566
1391,5,0.9150357995,0.9150357995,0.7998448042,0.9041368975,0.9150357995,0.6837212121,0.9150357995,0.896969697,0.9551312649,0.8284909091,0.8187547904,0.7416001842,0.9551312649,0.8956645129,0.9522848527,0.9551312649,0.8665040646,0.9524314322,0.9551312649,0.8423407935,0.9537313116,0.8690813948
1392,5,0.9150357995,0.9150357995,0.8053884598,0.9038989807,0.9150357995,0.6756969697,0.9150357995,0.9004121212,0.953221957,0.8133818182,0.8012706894,0.7276497998,0.953221957,0.8932360312,0.9498297533,0.953221957,0.8575162256,0.9497660716,0.953221957,0.8291334911,0.9513899568,0.9811589484
1393,5,0.8720763723,0.8720763723,0.6759584782,0.8847934611,0.8720763723,0.7098727273,0.8720763723,0.7869575758,0.9742243437,0.9073636364,0.9048969082,0.857696648,0.9742243437,0.9416696533,0.9734861246,0.9742243437,0.9279419408,0.9735627727,0.9742243437,0.9152725157,0.9738843596,0.1021458012
1394,5,0.8582338902,0.8582338902,0.6548267819,0.8787924487,0.8582338902,0.6981272727,0.8582338902,0.7185878788,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,8.96e-08
1395,5,0.9116945107,0.9116945107,0.7758373126,0.9034724016,0.9116945107,0.7079333333,0.9116945107,0.8801575758,0.9599045346,0.8512181818,0.8442509519,0.7723211085,0.9599045346,0.906833661,0.9578337166,0.9599045346,0.8833964124,0.9580109924,0.9599045346,0.8631779533,0.9589325245,0.6451467693
1396,5,0.9150357995,0.9150357995,0.7960209879,0.9054105379,0.9150357995,0.6957575758,0.9150357995,0.891369697,0.9556085919,0.8347757576,0.8259842563,0.7457550971,0.9556085919,0.8953419016,0.9529892097,0.9556085919,0.8694328789,0.9532288865,0.9556085919,0.8475284553,0.9543946436,0.8481196487
1397,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.8958666667,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8189934809
1398,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.8958424242,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8189946566
1399,5,0.9150357995,0.9150357995,0.7998448042,0.9041368975,0.9150357995,0.6837212121,0.9150357995,0.8959030303,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8266803083
1400,5,0.9145584726,0.9145584726,0.7987737275,0.9035363226,0.9145584726,0.6814484848,0.9145584726,0.8972969697,0.9551312649,0.8284909091,0.8187547904,0.7416001842,0.9551312649,0.8956645129,0.9522848527,0.9551312649,0.8665040646,0.9524314322,0.9551312649,0.8423407935,0.9537313116,0.8734547072
1401,5,0.8658711217,0.8658711217,0.666410177,0.8824339392,0.8658711217,0.7064060606,0.8658711217,0.723430303,0.9809069212,0.9331636364,0.9319414955,0.8958454967,0.9809069212,0.9567519709,0.9805389772,0.9809069212,0.9475195142,0.9805872333,0.9809069212,0.9387580006,0.9807445563,0.0161062403
1402,5,0.8582338902,0.8582338902,0.6548267819,0.8787924487,0.8582338902,0.6981272727,0.8582338902,0.7185878788,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,0.0
1403,5,0.9088305489,0.9088305489,0.7622921274,0.9022857911,0.9088305489,0.7163636364,0.9088305489,0.8675393939,0.9637231504,0.8653878788,0.8597827372,0.7954317632,0.9637231504,0.9168891633,0.9620635709,0.9637231504,0.8954409578,0.9621905317,0.9637231504,0.8766452834,0.9629306802,0.4763263114
1404,5,0.9121718377,0.9121718377,0.7772094983,0.9041493558,0.9121718377,0.7102060606,0.9121718377,0.8804121212,0.9599045346,0.8512181818,0.8442509519,0.7723211085,0.9599045346,0.906833661,0.9578337166,0.9599045346,0.8833964124,0.9580109924,0.9599045346,0.8631779533,0.9589325245,0.6484703211
1405,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.8958666667,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8189934809
1406,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.8958424242,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8189946566
1407,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.895769697,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8220096851
1408,5,0.9150357995,0.9150357995,0.7998448042,0.9041368975,0.9150357995,0.6837212121,0.9150357995,0.8962666667,0.9560859189,0.831030303,0.8215670743,0.747333113,0.9560859189,0.8987280821,0.9533404511,0.9560859189,0.8693444037,0.9534435294,0.9560859189,0.8449914854,0.9547070167,0.8400541672
1409,5,0.8668257757,0.8668257757,0.6673798993,0.882299538,0.8668257757,0.7049333333,0.8668257757,0.7113757576,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,0.00380415
1410,5,0.8582338902,0.8582338902,0.6548267819,0.8787924487,0.8582338902,0.6981272727,0.8582338902,0.7185878788,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,0.0
1411,5,0.9064439141,0.9064439141,0.754772989,0.9013220845,0.9064439141,0.7190424242,0.9064439141,0.8589333333,0.9680190931,0.881830303,0.8776082132,0.821111956,0.9680190931,0.9276369435,0.9667705994,0.9680190931,0.9088350119,0.9668620583,0.9680190931,0.8920417687,0.9674179058,0.3923651363
1412,5,0.9107398568,0.9107398568,0.7684194811,0.9029413993,0.9107398568,0.7134181818,0.9107398568,0.8733939394,0.9613365155,0.856030303,0.8495283876,0.7809166241,0.9613365155,0.9108415587,0.9594113329,0.9613365155,0.8878130436,0.9595591203,0.9613365155,0.8678668519,0.9604193787,0.5448479477
1413,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.8958666667,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8189934809
1414,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.8958424242,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8189946566
1415,5,0.9155131265,0.9155131265,0.7996029472,0.9044592003,0.9155131265,0.6859939394,0.9155131265,0.895769697,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8220096851
1416,5,0.9150357995,0.9150357995,0.7998448042,0.9041368975,0.9150357995,0.6837212121,0.9150357995,0.896,0.9570405728,0.833569697,0.8243745402,0.7530660419,0.9570405728,0.9017916513,0.9543960496,0.9570405728,0.8721847427,0.9544556266,0.9570405728,0.8476421773,0.9556827218,0.8276753085
1417,5,0.8668257757,0.8668257757,0.6673798993,0.882299538,0.8668257757,0.7049333333,0.8668257757,0.7113757576,0.9804295943,0.9369090909,0.9358977564,0.8939002653,0.9804295943,0.9529632842,0.9801405789,0.9804295943,0.9467637742,0.9802073109,0.9804295943,0.9407814268,0.9803244647,0.0010716966
1418,5,0.8582338902,0.8582338902,0.6548267819,0.8787924487,0.8582338902,0.6981272727,0.8582338902,0.7185878788,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,0.0
1419,5,0.9026252983,0.9026252983,0.7434609705,0.8991118633,0.9026252983,0.7189151515,0.9026252983,0.8525333333,0.969928401,0.8889151515,0.8852157929,0.8323471269,0.969928401,0.9323972735,0.9688363301,0.969928401,0.9146517558,0.9689120451,0.969928401,0.8986832341,0.96939857,0.339181072
1420,5,0.9093078759,0.9093078759,0.7636938558,0.9029718296,0.9093078759,0.7186363636,0.9093078759,0.8676484848,0.9637231504,0.8653878788,0.8597827372,0.7954317632,0.9637231504,0.9168891633,0.9620635709,0.9637231504,0.8954409578,0.9621905317,0.9637231504,0.8766452834,0.9629306802,0.4780390792
1421,5,0.9169451074,0.9169451074,0.8043666634,0.9069223201,0.9169451074,0.6948181818,0.9169451074,0.8942787879,0.9584725537,0.8403878788,0.8320503569,0.7622816573,0.9584725537,0.9051518091,0.9560609082,0.9584725537,0.8772964214,0.9561382635,0.9584725537,0.8539203507,0.9572488446,0.7841059388
1422,5,0.9169451074,0.9169451074,0.8043666634,0.9069223201,0.9169451074,0.6948181818,0.9169451074,0.8942909091,0.9584725537,0.8403878788,0.8320503569,0.7622816573,0.9584725537,0.9051518091,0.9560609082,0.9584725537,0.8772964214,0.9561382635,0.9584725537,0.8539203507,0.9572488446,0.7841323482
1423,5,0.9159904535,0.9159904535,0.8033488672,0.9056116608,0.9159904535,0.6882666667,0.9159904535,0.8957818182,0.9565632458,0.8333030303,0.8241364326,0.7504292277,0.9565632458,0.8998685625,0.9538992552,0.9565632458,0.871062885,0.9540072561,0.9565632458,0.8470903351,0.9552302821,0.8455946019
1424,5,0.9159904535,0.9159904535,0.8073414151,0.9054074345,0.9159904535,0.6822484848,0.9159904535,0.8996242424,0.9522673031,0.8128484848,0.800802755,0.7222300464,0.9522673031,0.889296037,0.9488148522,0.9522673031,0.8552976931,0.9488747803,0.9522673031,0.8280593942,0.9504918476,0.9664264141
1425,5,0.8720763723,0.8720763723,0.6759584782,0.8847934611,0.8720763723,0.7098727273,0.8720763723,0.7869575758,0.9742243437,0.9073636364,0.9048969082,0.857696648,0.9742243437,0.9416696533,0.9734861246,0.9742243437,0.9279419408,0.9735627727,0.9742243437,0.9152725157,0.9738843596,0.1021458012
1426,5,0.8582338902,0.8582338902,0.6548267819,0.8787924487,0.8582338902,0.6981272727,0.8582338902,0.7185878788,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,8.96e-08
1427,5,0.9116945107,0.9116945107,0.7758373126,0.9034724016,0.9116945107,0.7079333333,0.9116945107,0.8801575758,0.9599045346,0.8512181818,0.8442509519,0.7723211085,0.9599045346,0.906833661,0.9578337166,0.9599045346,0.8833964124,0.9580109924,0.9599045346,0.8631779533,0.9589325245,0.6451467693
1428,5,0.9150357995,0.9150357995,0.7960209879,0.9054105379,0.9150357995,0.6957575758,0.9150357995,0.891369697,0.9556085919,0.8347757576,0.8259842563,0.7457550971,0.9556085919,0.8953419016,0.9529892097,0.9556085919,0.8694328789,0.9532288865,0.9556085919,0.8475284553,0.9543946436,0.8481196487
1429,5,0.9169451074,0.9169451074,0.8043666634,0.9069223201,0.9169451074,0.6948181818,0.9169451074,0.8942787879,0.9584725537,0.8403878788,0.8320503569,0.7622816573,0.9584725537,0.9051518091,0.9560609082,0.9584725537,0.8772964214,0.9561382635,0.9584725537,0.8539203507,0.9572488446,0.7841112826
1430,5,0.9169451074,0.9169451074,0.8043666634,0.9069223201,0.9169451074,0.6948181818,0.9169451074,0.8942909091,0.9584725537,0.8403878788,0.8320503569,0.7622816573,0.9584725537,0.9051518091,0.9560609082,0.9584725537,0.8772964214,0.9561382635,0.9584725537,0.8539203507,0.9572488446,0.7841323482
1431,5,0.9159904535,0.9159904535,0.8009948693,0.9054651598,0.9159904535,0.6902727273,0.9159904535,0.8945212121,0.9570405728,0.8375818182,0.8290192447,0.7539927231,0.9570405728,0.9002267914,0.9545210564,0.9570405728,0.8733557404,0.9546818694,0.9570405728,0.8507218706,0.9558212925,0.7951445033
1432,5,0.9159904535,0.9159904535,0.8033488672,0.9056116608,0.9159904535,0.6882666667,0.9159904535,0.895830303,0.9560859189,0.831030303,0.8215670743,0.747333113,0.9560859189,0.8987280821,0.9533404511,0.9560859189,0.8693444037,0.9534435294,0.9560859189,0.8449914854,0.9547070167,0.8501625854
1433,5,0.8658711217,0.8658711217,0.666410177,0.8824339392,0.8658711217,0.7064060606,0.8658711217,0.723430303,0.9809069212,0.9331636364,0.9319414955,0.8958454967,0.9809069212,0.9567519709,0.9805389772,0.9809069212,0.9475195142,0.9805872333,0.9809069212,0.9387580006,0.9807445563,0.0161062403
1434,5,0.8582338902,0.8582338902,0.6548267819,0.8787924487,0.8582338902,0.6981272727,0.8582338902,0.7185878788,0.9799522673,0.9346363636,0.933537145,0.8911491826,0.9799522673,0.9521236062,0.9796331237,0.9799522673,0.9453524423,0.9797031984,0.9799522673,0.9388401963,0.9798333747,0.0
1435,5,0.9088305489,0.9088305489,0.7622921274,0.9022857911,0.9088305489,0.7163636364,0.9088305489,0.8675393939,0.9637231504,0.8653878788,0.8597827372,0.7954317632,0.9637231504,0.9168891633,0.9620635709,0.9637231504,0.8954409578,0.9621905317,0.9637231504,0.8766452834,0.9629306802,0.4763263114
